time,bid,bid_depth,bid_depth_total,offer,offer_depth,offer_depth_total
20121130T151528,688.71,100,100,689.25,100,100
20121130T151729,688.84,100,100,689.25,100,100
20121130T151731,689.01,100,100,689.25,100,100
20121130T151735,688.71,100,100,689.25,100,100
20121130T151737,688.99,100,100,689.25,100,100
20121130T151745,688.71,100,100,689.25,100,100
20121130T151924,688.75,100,100,689.25,100,100
20121130T152109,688.8,100,100,689.25,100,100
20121130T152134,688.8,100,100,689.4,200,200
20121130T152200,688.82,100,100,689.4,200,200
20121130T152203,688.8,100,100,689.4,200,200
20121130T152317,688.75,100,100,689.4,200,200
20121130T152321,689.,100,100,689.4,200,200
20121130T152556,688.75,100,100,689.4,200,200
20121130T152621,689.,1300,1300,689.4,200,200
20121130T152647,689.,1300,1300,689.4,100,100
20121130T152649,689.,1300,1300,689.4,200,200
20121130T152703,689.,1300,1300,689.4,100,100
20121130T152801,689.5,600,600,690.1,100,100
20121130T152805,689.5,100,100,690.1,100,100
20121130T152832,689.5,100,100,690.,100,100
20121130T152847,689.5,100,100,690.2,100,100
20121130T152907,689.51,100,100,690.2,100,100
20121130T152915,689.75,100,100,690.2,100,100
20121130T152920,689.79,100,100,690.2,100,100
20121130T152923,689.75,100,100,690.2,100,100
20121130T152925,690.,100,100,690.2,100,100
20121130T152930,689.75,100,100,690.2,100,100
20121130T153000,690.77,100,100,691.68,500,500
20121130T153001,690.78,200,200,691.66,100,100
20121130T153001,690.79,300,300,691.72,100,100
20121130T153002,690.74,100,100,691.72,200,200
20121130T153003,690.74,300,300,691.64,100,100
20121130T153004,690.74,200,200,691.66,100,100
20121130T153006,690.74,200,200,691.71,100,100
20121130T153008,690.75,100,100,691.66,100,100
20121130T153014,690.75,100,100,691.65,100,100
20121130T153017,691.06,300,300,691.65,100,100
20121130T153020,691.06,300,300,691.72,100,100
20121130T153022,691.06,300,300,691.72,400,400
20121130T153024,691.06,400,400,691.63,100,100
20121130T153026,691.07,100,100,691.6,100,100
20121130T153029,691.07,200,200,691.57,200,200
20121130T153032,691.07,200,200,691.53,100,100
20121130T153034,691.07,100,100,691.44,100,100
20121130T153036,691.07,100,100,691.42,100,100
20121130T153038,690.74,500,500,691.04,100,100
20121130T153038,690.73,100,100,691.04,100,100
20121130T153038,690.27,100,100,690.73,100,100
20121130T153039,690.87,300,300,691.42,100,100
20121130T153040,690.87,300,300,691.49,100,100
20121130T153041,690.87,300,300,691.47,100,100
20121130T153042,690.91,100,100,691.72,200,200
20121130T153044,690.94,100,100,691.75,200,200
20121130T153046,690.97,100,100,691.76,400,400
20121130T153047,690.96,200,200,691.76,400,400
20121130T153049,690.96,200,200,691.75,400,400
20121130T153051,691.04,100,100,691.75,400,400
20121130T153052,691.04,100,100,691.75,500,500
20121130T153054,691.04,100,100,691.73,400,400
20121130T153055,691.46,100,100,691.73,400,400
20121130T153058,691.,100,100,691.73,400,400
20121130T153101,690.79,100,100,691.47,100,100
20121130T153105,690.79,100,100,691.41,100,100
20121130T153106,690.48,100,100,691.38,100,100
20121130T153109,690.48,100,100,691.37,200,200
20121130T153110,690.5,200,200,691.36,100,100
20121130T153111,690.53,1000,1000,691.35,400,400
20121130T153113,690.55,100,100,691.35,400,400
20121130T153115,690.55,100,100,691.35,300,300
20121130T153118,690.57,100,100,691.47,1100,1100
20121130T153121,690.95,100,100,691.33,100,100
20121130T153121,690.64,100,100,691.32,100,100
20121130T153122,690.63,300,300,691.32,100,100
20121130T153123,690.63,300,300,691.27,100,100
20121130T153127,690.63,300,300,691.11,100,100
20121130T153128,690.5,100,100,691.11,100,100
20121130T153129,690.27,100,100,691.06,100,100
20121130T153130,690.28,100,100,691.07,100,100
20121130T153136,690.27,100,100,690.78,100,100
20121130T153138,690.03,200,200,690.5,100,100
20121130T153139,690.04,100,100,690.78,500,500
20121130T153141,690.03,100,100,690.78,500,500
20121130T153147,690.03,100,100,690.76,100,100
20121130T153148,690.03,100,100,690.73,200,200
20121130T153150,690.25,100,100,690.62,100,100
20121130T153153,690.02,100,100,690.67,100,100
20121130T153154,690.02,100,100,690.31,100,100
20121130T153155,690.02,100,100,690.31,200,200
20121130T153156,690.02,200,200,690.31,200,200
20121130T153157,689.75,100,100,690.18,100,100
20121130T153200,689.75,100,100,690.13,100,100
20121130T153201,689.25,100,100,689.98,200,200
20121130T153202,689.25,100,100,689.93,200,200
20121130T153203,689.27,100,100,689.78,100,100
20121130T153204,689.29,100,100,689.53,100,100
20121130T153205,689.3,800,800,689.94,100,100
20121130T153206,689.3,800,800,689.9,100,100
20121130T153207,689.32,200,200,690.02,1600,1600
20121130T153209,689.4,100,100,689.99,300,300
20121130T153211,689.69,100,100,690.02,600,600
20121130T153212,689.69,100,100,690.26,300,300
20121130T153213,689.71,100,100,690.22,500,500
20121130T153214,689.71,100,100,690.3,1000,1000
20121130T153215,689.72,200,200,690.3,1000,1000
20121130T153217,689.73,100,100,690.91,100,100
20121130T153218,689.75,100,100,690.92,100,100
20121130T153219,689.8,100,100,690.87,100,100
20121130T153223,689.82,100,100,690.87,100,100
20121130T153223,689.82,100,100,690.58,100,100
20121130T153223,689.8,100,100,690.58,100,100
20121130T153223,689.8,400,400,690.58,100,100
20121130T153224,689.59,100,100,690.57,100,100
20121130T153225,689.59,100,100,690.54,100,100
20121130T153226,689.6,100,100,690.54,100,100
20121130T153228,689.48,500,500,689.5,300,300
20121130T153228,689.48,400,400,689.5,300,300
20121130T153229,689.27,100,100,689.45,100,100
20121130T153230,689.,1200,1200,689.22,100,100
20121130T153232,689.01,100,100,689.21,100,100
20121130T153234,689.02,100,100,689.74,100,100
20121130T153236,688.75,100,100,689.74,100,100
20121130T153237,688.43,100,100,689.,400,400
20121130T153238,688.48,1000,1000,689.,400,400
20121130T153240,688.44,100,100,688.98,100,100
20121130T153243,688.25,100,100,688.94,100,100
20121130T153243,688.14,500,500,688.34,900,900
20121130T153245,688.12,900,900,688.7,100,100
20121130T153249,688.16,100,100,688.66,100,100
20121130T153250,688.14,100,100,688.72,100,100
20121130T153251,688.15,100,100,688.25,700,700
20121130T153254,688.12,400,400,688.47,500,500
20121130T153255,688.12,400,400,688.47,600,600
20121130T153257,688.12,300,300,688.37,500,500
20121130T153259,688.13,100,100,688.62,100,100
20121130T153301,688.13,100,100,688.53,100,100
20121130T153304,688.13,100,100,688.47,100,100
20121130T153305,688.39,100,100,688.53,100,100
20121130T153306,688.39,100,100,688.82,200,200
20121130T153307,688.39,100,100,688.66,100,100
20121130T153310,688.03,100,100,688.64,100,100
20121130T153311,687.62,100,100,688.59,100,100
20121130T153313,687.48,800,800,688.51,100,100
20121130T153314,687.49,100,100,688.28,100,100
20121130T153315,687.51,100,100,688.28,100,100
20121130T153316,687.51,100,100,688.13,200,200
20121130T153318,687.51,200,200,688.12,200,200
20121130T153322,687.63,400,400,688.09,100,100
20121130T153323,687.71,100,100,688.09,100,100
20121130T153325,686.1,500,500,687.21,100,100
20121130T153326,686.09,200,200,686.98,100,100
20121130T153327,686.1,200,200,686.94,100,100
20121130T153328,686.09,100,100,686.92,100,100
20121130T153329,686.16,100,100,686.92,100,100
20121130T153330,686.1,100,100,686.92,100,100
20121130T153331,686.12,100,100,686.9,100,100
20121130T153333,686.14,100,100,686.89,200,200
20121130T153334,686.24,100,100,686.87,100,100
20121130T153335,686.25,100,100,687.08,100,100
20121130T153336,686.29,100,100,687.08,100,100
20121130T153336,686.33,1300,1300,687.36,100,100
20121130T153338,686.33,1600,1600,687.36,100,100
20121130T153340,686.34,100,100,687.36,100,100
20121130T153342,686.37,100,100,687.36,100,100
20121130T153343,686.41,100,100,687.32,100,100
20121130T153345,686.44,100,100,687.32,100,100
20121130T153346,686.54,100,100,687.33,100,100
20121130T153348,686.55,100,100,687.33,100,100
20121130T153349,686.58,200,200,687.33,100,100
20121130T153351,686.59,100,100,687.26,100,100
20121130T153353,686.63,100,100,687.17,200,200
20121130T153354,686.64,100,100,687.17,200,200
20121130T153356,686.69,100,100,687.27,100,100
20121130T153357,686.69,100,100,687.28,100,100
20121130T153358,686.69,100,100,687.31,100,100
20121130T153400,686.69,100,100,687.31,200,200
20121130T153402,687.,100,100,687.31,200,200
20121130T153403,687.,100,100,687.31,100,100
20121130T153406,687.,100,100,687.36,100,100
20121130T153408,687.,100,100,687.62,100,100
20121130T153409,687.,100,100,687.5,100,100
20121130T153410,686.44,900,900,687.14,100,100
20121130T153412,686.45,100,100,687.14,100,100
20121130T153415,686.49,200,200,687.,100,100
20121130T153418,686.44,700,700,687.,100,100
20121130T153419,686.44,600,600,687.,100,100
20121130T153421,686.44,600,600,686.99,100,100
20121130T153423,686.85,100,100,686.99,100,100
20121130T153425,686.85,100,100,687.32,100,100
20121130T153427,686.94,100,100,687.57,100,100
20121130T153429,686.84,100,100,687.57,100,100
20121130T153430,686.92,100,100,687.57,100,100
20121130T153433,686.91,100,100,687.57,100,100
20121130T153435,687.02,100,100,688.02,100,100
20121130T153436,687.06,100,100,688.02,100,100
20121130T153438,687.03,100,100,687.87,100,100
20121130T153439,687.87,100,100,688.66,100,100
20121130T153440,687.87,200,200,688.64,100,100
20121130T153441,687.87,100,100,688.66,100,100
20121130T153444,687.87,100,100,688.65,100,100
20121130T153448,688.,100,100,688.56,100,100
20121130T153450,688.,100,100,688.48,100,100
20121130T153451,688.01,100,100,688.55,100,100
20121130T153453,688.01,100,100,688.66,100,100
20121130T153455,688.08,100,100,688.6,100,100
20121130T153457,688.11,100,100,688.6,100,100
20121130T153458,688.08,100,100,688.6,100,100
20121130T153502,687.88,100,100,688.59,100,100
20121130T153504,687.88,100,100,688.56,100,100
20121130T153508,687.93,100,100,688.56,100,100
20121130T153510,687.89,100,100,688.56,100,100
20121130T153511,687.98,200,200,688.6,200,200
20121130T153512,687.99,100,100,688.6,200,200
20121130T153514,688.01,100,100,688.6,200,200
20121130T153515,688.,100,100,688.6,200,200
20121130T153518,688.,100,100,688.58,100,100
20121130T153521,688.,100,100,688.49,200,200
20121130T153523,688.,100,100,688.47,100,100
20121130T153524,687.01,100,100,688.22,100,100
20121130T153525,687.39,100,100,688.19,100,100
20121130T153527,687.37,100,100,688.17,100,100
20121130T153528,687.04,100,100,687.92,100,100
20121130T153529,687.01,100,100,687.59,100,100
20121130T153529,687.,100,100,687.62,100,100
20121130T153530,686.94,100,100,687.6,100,100
20121130T153531,686.95,100,100,687.63,100,100
20121130T153534,686.96,100,100,687.59,100,100
20121130T153537,686.96,100,100,687.62,100,100
20121130T153541,687.02,100,100,687.61,100,100
20121130T153542,686.47,100,100,687.35,100,100
20121130T153543,686.4,100,100,687.37,100,100
20121130T153546,686.4,100,100,686.97,100,100
20121130T153547,686.4,200,200,686.97,100,100
20121130T153550,686.42,200,200,686.92,100,100
20121130T153551,686.43,100,100,686.9,100,100
20121130T153556,686.43,600,600,686.92,100,100
20121130T153600,686.5,100,100,686.93,100,100
20121130T153601,686.52,100,100,686.93,100,100
20121130T153602,686.5,100,100,686.93,100,100
20121130T153605,686.51,100,100,686.92,200,200
20121130T153606,686.62,100,100,686.92,200,200
20121130T153608,686.62,100,100,686.92,100,100
20121130T153610,686.63,200,200,686.92,100,100
20121130T153610,686.38,100,100,686.72,100,100
20121130T153611,686.2,300,300,686.61,100,100
20121130T153611,686.29,500,500,686.61,100,100
20121130T153611,686.29,400,400,686.61,100,100
20121130T153614,685.94,600,600,686.52,100,100
20121130T153615,685.95,100,100,686.51,100,100
20121130T153617,685.69,200,200,686.3,200,200
20121130T153617,686.25,100,100,686.44,100,100
20121130T153617,685.69,200,200,686.65,100,100
20121130T153618,685.67,100,100,686.58,100,100
20121130T153619,686.,100,100,686.51,100,100
20121130T153620,685.67,100,100,686.26,200,200
20121130T153622,685.72,100,100,686.26,200,200
20121130T153625,685.77,100,100,686.26,200,200
20121130T153626,685.83,200,200,686.26,200,200
20121130T153627,685.88,200,200,686.26,200,200
20121130T153629,685.88,200,200,686.26,100,100
20121130T153631,685.9,200,200,686.26,100,100
20121130T153634,685.93,200,200,686.26,100,100
20121130T153635,686.31,100,100,686.36,100,100
20121130T153635,686.4,100,100,686.47,100,100
20121130T153635,686.41,200,200,686.62,100,100
20121130T153635,686.41,200,200,686.64,100,100
20121130T153636,686.46,100,100,686.64,100,100
20121130T153637,686.46,100,100,686.8,100,100
20121130T153640,686.46,200,200,686.8,100,100
20121130T153643,686.71,200,200,686.94,100,100
20121130T153644,686.89,200,200,687.46,100,100
20121130T153646,686.94,300,300,687.45,100,100
20121130T153647,687.03,200,200,687.45,100,100
20121130T153649,687.09,200,200,687.5,100,100
20121130T153650,687.09,100,100,687.1,100,100
20121130T153650,686.74,200,200,687.09,200,200
20121130T153655,686.8,100,100,687.09,200,200
20121130T153656,686.64,600,600,686.95,200,200
20121130T153700,686.65,100,100,686.95,200,200
20121130T153702,686.67,100,100,686.95,200,200
20121130T153704,686.7,100,100,687.,100,100
20121130T153706,686.74,100,100,687.05,100,100
20121130T153711,686.75,100,100,687.1,100,100
20121130T153712,686.75,100,100,687.15,100,100
20121130T153716,686.75,100,100,687.,200,200
20121130T153723,686.8,1000,1000,687.2,200,200
20121130T153726,686.99,100,100,687.24,300,300
20121130T153727,687.,100,100,687.57,100,100
20121130T153729,687.01,100,100,687.61,100,100
20121130T153730,687.01,100,100,687.72,500,500
20121130T153732,687.04,100,100,687.72,500,500
20121130T153735,687.1,100,100,687.7,100,100
20121130T153741,687.18,200,200,687.7,100,100
20121130T153742,687.22,100,100,687.69,300,300
20121130T153747,687.69,600,600,687.72,100,100
20121130T153748,687.69,700,700,688.34,200,200
20121130T153749,687.69,600,600,688.34,100,100
20121130T153750,687.72,100,100,688.34,100,100
20121130T153758,687.74,100,100,688.34,100,100
20121130T153800,688.04,100,100,688.35,300,300
20121130T153801,688.19,100,100,688.35,300,300
20121130T153801,687.89,100,100,688.35,300,300
20121130T153802,688.,100,100,688.33,100,100
20121130T153805,688.,100,100,688.35,100,100
20121130T153806,688.01,100,100,688.35,100,100
20121130T153808,688.02,100,100,688.35,100,100
20121130T153811,688.11,200,200,688.6,200,200
20121130T153816,688.11,100,100,688.6,200,200
20121130T153818,688.,100,100,688.55,100,100
20121130T153819,688.,100,100,688.59,100,100
20121130T153822,687.92,100,100,688.51,100,100
20121130T153823,687.95,100,100,688.5,100,100
20121130T153828,688.01,100,100,688.49,300,300
20121130T153831,688.01,100,100,688.47,100,100
20121130T153842,688.02,200,200,688.46,300,300
20121130T153852,688.02,300,300,688.46,300,300
20121130T153853,688.06,100,100,688.59,100,100
20121130T153854,688.11,100,100,688.59,100,100
20121130T153857,688.13,200,200,688.59,100,100
20121130T153859,688.14,100,100,688.59,100,100
20121130T153900,688.29,100,100,688.6,100,100
20121130T153903,688.29,100,100,688.6,200,200
20121130T153912,688.11,200,200,688.36,200,200
20121130T153915,688.12,100,100,688.36,200,200
20121130T153922,688.12,100,100,688.34,100,100
20121130T153924,688.13,100,100,688.34,100,100
20121130T153928,688.02,100,100,688.3,100,100
20121130T153929,688.02,100,100,688.35,100,100
20121130T153932,688.1,200,200,688.19,100,100
20121130T153933,688.23,200,200,688.41,100,100
20121130T153934,688.2,100,100,688.41,100,100
20121130T153936,688.36,100,100,688.6,100,100
20121130T153944,688.2,100,100,688.57,300,300
20121130T153945,688.3,200,200,688.64,300,300
20121130T153946,688.32,100,100,688.64,300,300
20121130T153949,688.3,200,200,688.64,200,200
20121130T153958,688.34,200,200,688.64,200,200
20121130T154003,688.37,200,200,688.64,200,200
20121130T154004,688.4,100,100,688.64,100,100
20121130T154009,688.38,100,100,688.64,100,100
20121130T154012,688.54,100,100,688.64,100,100
20121130T154012,688.64,100,100,688.8,100,100
20121130T154013,688.86,100,100,689.1,100,100
20121130T154013,688.64,100,100,689.1,100,100
20121130T154015,688.54,100,100,689.1,100,100
20121130T154018,688.56,200,200,689.1,100,100
20121130T154021,688.57,200,200,689.1,100,100
20121130T154023,688.62,200,200,689.1,100,100
20121130T154028,688.75,200,200,689.3,100,100
20121130T154031,688.77,200,200,689.38,200,200
20121130T154034,688.99,200,200,689.5,100,100
20121130T154034,689.24,200,200,689.5,100,100
20121130T154035,688.81,100,100,689.5,100,100
20121130T154036,688.59,100,100,689.32,200,200
20121130T154037,688.59,100,100,689.31,100,100
20121130T154038,688.59,100,100,689.11,100,100
20121130T154039,688.61,100,100,689.09,100,100
20121130T154041,688.69,100,100,689.08,300,300
20121130T154043,688.68,200,200,689.21,300,300
20121130T154044,688.6,100,100,689.22,100,100
20121130T154047,688.63,1000,1000,689.2,300,300
20121130T154048,688.63,1000,1000,689.16,100,100
20121130T154050,688.63,1000,1000,689.21,300,300
20121130T154051,688.71,200,200,689.1,100,100
20121130T154053,688.6,100,100,689.09,300,300
20121130T154056,688.6,100,100,689.17,300,300
20121130T154058,688.6,100,100,689.15,300,300
20121130T154059,688.6,200,200,689.13,300,300
20121130T154100,688.6,100,100,689.11,100,100
20121130T154102,688.63,300,300,689.13,300,300
20121130T154103,688.63,300,300,689.,500,500
20121130T154104,688.6,100,100,688.98,300,300
20121130T154106,688.45,100,100,688.98,100,100
20121130T154106,688.51,200,200,689.09,100,100
20121130T154107,688.65,200,200,689.19,100,100
20121130T154108,688.64,100,100,689.19,100,100
20121130T154111,688.67,200,200,689.19,100,100
20121130T154112,688.67,200,200,689.18,100,100
20121130T154114,688.75,200,200,689.19,100,100
20121130T154117,688.77,200,200,689.31,100,100
20121130T154119,688.8,200,200,689.19,100,100
20121130T154120,688.81,200,200,689.19,100,100
20121130T154121,688.75,200,200,689.19,100,100
20121130T154124,688.8,100,100,689.19,100,100
20121130T154125,688.81,100,100,689.65,100,100
20121130T154127,688.84,100,100,689.65,100,100
